,items
0,CY Plus Syrup
1,CYBLEX MV 0.2 MG/500 MG/30 MG TABLET
2,CYCLASYN 400MG TABLET
3,CYCLOKOX 250MG CAPSULE
4,CYCLOKOX 250MG CAPSULE
5,CYCLOZOBID 100MG INJECTION
6,CYCLOZOBID TABLET
7,CYNOCAL INJECTION
8,CYP-L Drops
9,CYP-L Oral Solution
10,CYS 10mg Tablet
11,CYS-D 50mg/10mg Tablet
12,CYSCOLIN 500 MG TABLET
13,CYTOGAN 500MG TABLET
14,Cyafe 1gm Injection
15,Cyafe 1gm Injection
16,Cyam 100mg Tablet
17,Cyam 200mg Tablet
18,Cyaptin 2 mg/275 mg Syrup
19,Cyaptin SF Syrup
20,Cyaptin with Calcium Suspension
21,Cyazi 250mg Tablet
22,Cyazi 500mg Tablet
23,Cyazi 500mg Tablet
24,Cyazi-L 250mg/250mg Tablet
25,Cybin PF 1000mg Injection
26,Cybin PF 1000mg Injection
27,Cybin PF 100mg Injection
28,Cybin PF 500mg Injection
29,Cybitor P 100mg/325mg Tablet
30,Cybitor P Syrup
31,Cybitor-MR Tablet
32,Cybitor-T4 Tablet
33,Cybitor-T8 Tablet
34,Cyblex 30 XR Tablet
35,Cyblex 40 Tablet
36,Cyblex 60 XR Tablet
37,Cyblex 80 Tablet
38,Cyblex M 30 XR Tablet
39,Cyblex M 40 Tablet
40,Cyblex M 60 XR Tablet
41,Cyblex M 80 Tablet
42,Cyblex MF 30mg/1000mg Tablet XR
43,Cyblex MV 40.2 Tablet
44,Cyblex MV 40.2 Tablet
45,Cyblex MV 40.3 Tablet
46,Cyblex MV 80.2 Tablet
47,Cyblex MV 80.3 Tablet
48,Cycal D3 Sachet
49,Cycdex Eye Drop
50,Cycladol 20mg Tablet
51,Cyclate Drop
52,Cyclate Eye Drop
53,Cyclave 500mg/125mg Tablet
54,Cycleen 1% Eye Drop
55,Cyclenorm E 0.01mg Tablet
56,Cyclenorm P 5mg Tablet
57,Cyclenorm-E 0.01mg Tablet
58,Cyclid 2.5mg Tablet
59,Cyclid 5mg Tablet
60,Cyclin 1% Eye Drop
61,Cyclo 0.5% Eye Drop
62,Cyclo 20 mg/500 mg Tablet
63,Cyclo 200mg Tablet
64,Cyclo 400mg Tablet
65,Cyclo MF 20mg/250mg Tablet
66,Cyclo P 20mg/500mg Tablet
67,Cyclo Plus Tablet
68,Cyclo Tears 0.05% Eye Drop
69,Cycloaqua Eye Drop
70,Cyclobid CP 25mg/300mg Tablet
71,Cyclobid CP Oral Suspension
72,Cyclobid CP Oral Suspension
73,Cyclobid Plus Tablet
74,Cyclobid S Oral Suspension
75,Cycloceff 100mg Tablet
76,Cycloceff 50mg Dry Syrup
77,Cycloceff O 200mg/200mg Tablet
78,Cyclocel 1000mg Injection
79,Cyclocel 200mg Injection
80,Cyclocel 200mg Injection
81,Cyclocel 500mg Injection
82,Cycloceta Tablet
83,Cyclochek Capsule SR
84,Cyclodex Eye Drop
85,Cyclodiva Tablet
86,Cyclodor 1% Eye Drop
87,Cyclodor 1% Eye Drop
88,Cyclodrop Eye Drop
89,Cycloex 800mg Tablet
90,Cyclofen 100mg Tablet
91,Cyclofen 20 mg/250 mg Tablet
92,Cyclofen MR Tablet
93,Cyclofen Plus 100mg/325mg Tablet
