,items
0,Cbact 1gm Injection
1,Cbast 10mg Tablet
2,Cbc Pam 500mg Injection
3,Cbclav Dry Syrup
4,Cbcolin-P Tablet
5,Cbcort 6mg Tablet
6,Cbd 250mg Tablet
7,Cbesta 0.05% Cream
8,Cbesta Cream
9,Cbfix AZ 200mg/250mg Tablet
10,Cbfix CV 200mg/125mg Tablet
11,Cbfix Duo 100mg Dry Syrup
12,Cbfix LB 100mg Tablet
13,Cbfix LB 200mg Tablet
14,Cbfix O 200mg/200mg Tablet
15,Cbflam MR 100mg/325mg/250mg Tablet
16,Cbflam P 100mg/325mg Tablet
17,Cbflam P Syrup
18,Cbflam SP 100mg/325mg/15mg Tablet
19,Cbflam T 100mg/4mg Tablet
20,Cbflox 200 Tablet
21,Cbflox OZ 200mg/500mg Tablet
22,Cbflox OZ 200mg/500mg Tablet
23,Cbfod 200mg Tablet
24,Cbfod 200mg Tablet
25,Cbfod 50mg Dry Syrup
26,Cbfos 4gm Injection
27,Cbfos 4gm Injection
28,Cbime 250mg Tablet
29,Cbime 250mg Tablet
30,Cbime 500 Tablet
31,Cbm 0.5% Eye Drop
32,Cbmc 0.5% Eye Drop
33,Cbmyx 500000units Injection
34,Cbnate NM Cream
35,Cbnim P 100mg/325mg Tablet
36,Cboz 100mg Capsule
37,Cbpan 40mg Injection
38,Cbpan 40mg Tablet
39,Cbpan D 10mg/40mg Tablet
40,Cbpan D 10mg/40mg Tablet
41,Cbpenem 1gm Injection
42,Cbrand Tablet
43,Cbropex-M Tablet SR
44,Cbs L Lotion
45,Cbs gm Cream
46,Cbtaz 1.125gm Injection
47,Cbx 250mg/125mg Tablet
48,Cbx 250mg/125mg Tablet
49,Cbx 500mg/125mg Tablet
50,Cbx Dry Syrup
51,Cbzee B Cream
52,Cbzone 1gm Injection
53,Cbzone 2gm Injection
