,items
0,VD Xone T 1000mg/125mg Injection
1,VD3 600000IU Injection
2,VDM Kit 150mg/1000mg/1000mg Tablet
3,Vd Def 6mg Syrup
4,Vd Def 6mg Tablet
5,Vd Def 6mg Tablet
6,Vdaz 250 Tablet
7,Vdaz 500 Tablet
8,Vdcef 100 DT Tablet
9,Vdcef 50 Dry Syrup
10,Vdcef 50mg Tablet DT
11,Vdcef-AZ Tablet
12,Vdcef-AZ Tablet
13,Vdcef-LB Tablet
14,Vdcef-OF Tablet
15,Vdcefo 1000mg Injection
16,Vdcefo-SB Injection
17,Vdflox 200 Tablet
18,Vdflox 400mg Tablet
19,Vdflox-OZ Tablet
20,Vdic 75mg Injection
21,Vdlzin AX 5mg/60mg Capsule
22,Vdlzin-M Tablet
23,Vdm Forte 100mg/100mg/100mg Vaginal Capsule
24,Vdmox 1000mg/200mg Injection
25,Vdmox 375 Tablet
26,Vdmox 500 Capsule
27,Vdmox 625 Tablet
28,Vdmox D 250mg/250mg Capsule
29,Vdmox-LB Tablet
30,Vdol-P Tablet
31,Vdpod 100mg Dry Syrup
32,Vdpod 100mg Tablet DT
33,Vdpod 200 Tablet
34,Vdpod 325 Tablet
35,Vdpod 50 Dry Syrup
36,Vdpod 50mg Tablet DT
37,Vdpod 50mg Tablet DT
38,Vdpod OF 200mg/200mg Tablet
39,Vdrot Injection
40,Vdrot-M Tablet
41,Vdworm 400mg Tablet
42,Vdxone 1000mg Injection
43,Vdxone 250mg Injection
44,Vdxone 500mg Injection
45,Vdxone-S 375 Injection
46,Vdzol 40 Injection
47,Vdzol 40 Tablet
48,Vdzol D 10mg/40mg Tablet
