,items
0,Uv Dol 37.5mg/325mg Tablet
1,Uva Cef 100mg Tablet DT
2,Uva Cef 100mg/5ml Dry Syrup
3,Uva Cef 200mg Tablet
4,Uva Cef 50mg Dry Syrup
5,Uva Cef CV 200mg/125mg Tablet
6,Uva Cef CV 50mg/31.25mg Dry Syrup
7,Uvacef L 200 mg/250 mg Tablet
8,Uvaline 500mg Tablet
9,Uvamat 100mg Tablet
10,Uvamat 50mg Tablet
11,Uvanerv NT 75mg/10mg Tablet
12,Uvarab DSR 30mg/20mg Capsule
13,Uvazest 2mg Tablet
14,Uvdyne Mouth Wash
15,Uvefrost Eye Drop
16,Uverine P 750mcg/75mg Capsule
17,Uvex 750mg Tablet
18,Uvex OZ 250 mg/500 mg Tablet
19,Uvex OZ 250 mg/500 mg Tablet
20,Uvgem 1000mg Injection
21,Uvgem 1000mg Injection
22,Uvgem 200mg Injection
23,Uvido 300mg Tablet
24,Uvither 150mg Injection
25,Uvither L 80mg/480mg Tablet
26,Uvkare Cream
27,Uvlax Syrup
28,Uvmox 500mg/125mg Tablet
29,Uvnerv Injection
30,Uvoflox 250mg Tablet
31,Uvoflox 250mg Tablet
32,Uvoflox 500mg Tablet
33,Uvoflox OR 250mg/500mg Tablet
34,Uvox 100 Tablet
35,Uvox CR 100mg Tablet
36,Uvox CR 150 Tablet
37,Uvox Tablet
38,Uvpan-DSR Capsule
39,Uvpod 100mg Dry Syrup
40,Uvpod 200mg Tablet
41,Uvpod 50mg Dry Syrup
42,Uvpod CV DS Dry Syrup
43,Uvpod-CV 50 Dry Syrup
44,Uvron 100mg Injection
