,items
0,B A L Injection
1,B Amlol 5 mg/50 mg Tablet
2,B Bact Ointment
3,B Bact Ointment
4,B Bact Ointment
5,B COMPLEX INJECTION
6,B Cef 200mg Tablet
7,B Cef 200mg Tablet
8,B Cef DS 50mg Dry Syrup
9,B Cef DS Syrup
10,B Cet 10mg Tablet
11,B Cin 500mg Tablet
12,B Citam Tablet
13,B Citam Tablet
14,B Citral Syrup
15,B Clear 0.1% Nasal Drops
16,B Colex Injection
17,B Con 200mg Tablet
18,B Coxi 60mg Tablet
19,B Coxi 90mg Tablet
20,B Crip 1.25mg Tablet
21,B Crip 2.5mg Tablet
22,B Crip 5mg Tablet
23,B Cristine 1mg Injection
24,B DON 4mg Tablet MD
25,B Dec 25mg Injection
26,B Dec 25mg Injection
27,B Dec 50mg Injection
28,B Dril 250mg Tablet
29,B Dril 500mg Tablet
30,B Dril Syrup
31,B Fen 20mg Tablet ER
32,B Fine OD 20mg/20mg/5mg Tablet
33,B Fit Tablet
34,B Flame 400mg/325mg Tablet
35,B Flox FC 200mg Tablet
36,B G Cold Syrup
37,B G Cold Tablet
38,B Glox Cream
39,B Hold Tablet
40,B Hungry Syrup
41,B Jest 100mg Injection
42,B Jest 200mg Injection
43,B Joy 10mg Tablet
44,B Joy 20mg Tablet
45,B Joy LSR 75mg/20mg Capsule
46,B Joy Plus 30mg/20mg Capsule
47,B Kalm 0.25mg Tablet
48,B Kalm 0.50mg Tablet
49,B LM 5mg/10mg Tablet
50,B Liv Tablet
51,B Lox 500mg Tablet
52,B Mine Mouth Wash
53,B Muce Ointment
54,B N C (OMEGA) Dusting Powder
55,B N C OINTMENT
56,B N C WAX CLEANER Ear Drop
57,B Nerva Plus 750mcg/75mg Capsule
58,B P Norm AT 5mg/50mg Tablet
59,B Pam 0.25mg Tablet
60,B Pam 1mg Tablet
61,B Pam P 0.5mg/20mg Tablet
62,B Pam S 0.5mg/10mg Tablet
63,B Penem 1000mg Injection
64,B Penem 125mg Injection
65,B Penem 250mg Injection
66,B Penem 500mg Injection
67,B Plus Injection
68,B Pod 100mg Tablet
69,B Pod 200mg Tablet
70,B Pod 50mg Tablet
71,B Saam 200mg Tablet
72,B Sal 5D Syrup
73,B Set 4mg Tablet MD
74,B Sol Ointment
75,B Sure 16mg Tablet
76,B Sure 24mg Tablet
77,B Sure 8mg Tablet
78,B Tax 100mg Tablet
79,B Tax 200mg Tablet
80,B Tax 50mg Syrup
81,B Tax 50mg Tablet
82,B Tec 50mg Injection
83,B Trax 1000mg Injection
84,B Zed 400mg Tablet
85,B Zed Plus 6mg/400mg Tablet
86,B Zed Plus Oral Suspension
87,B Zone 500mg Injection
88,B Zone S 250mg/125mg Injection
89,B Zone S 500mg/250mg Injection
90,B Zone XP 250mg/31.25mg Injection
91,B Zone XP 500mg/62.5mg Injection
92,B Zyme Tablet
