,items
0,Ikacin 100mg Injection
1,Ikacin 250mg Injection
2,Ikacin 500mg Injection
3,Ikamed Eye Drop
4,Ikast LC Kid Tablet
5,Ikast LC Syrup
6,Ikast LC Tablet
7,Ikcef 200mg Tablet DT
8,Ikcef 50mg Dry Syrup
9,Ikcef AZ 200mg/250mg Tablet
10,Ikcef CV 200mg/125mg Tablet
11,Ikcef O 200mg/200mg Tablet
12,Ikcinz 25mg Tablet
13,Iket 0.5% Eye Drop
14,Ikevo 20mg/20mg/5mg Tablet
15,Ikgdar 100mg Injection
16,Ikgdar 500mg Injection
17,Ikka 100mg Injection
18,Ikka 250mg Injection
19,Ikka 500mg Injection
20,Ikleen Eye Drop
21,Iklo S 50mg Tablet
22,Iklo SP 50mg/325mg Tablet
23,Iklofast 75mg Injection
24,Ikmag Kit
25,Ikocin 100mg Injection
26,Ikocin 500mg Injection
27,Ikon 1% Soap
28,Ikon 150mg Capsule
29,Ikon Dusting Powder
30,Ikon Gel
31,Ikopar Tablet
32,Ikva Mox 125mg Dry Syrup
33,Ikva-Cef Dry Syrup
34,Ikva-L Tablet
35,Ikva-LM Tablet
36,Ikva-SR Tablet
37,Ikvacef 100mg Tablet DT
38,Ikvacef 200 Tablet DT
39,Ikvacef-O Tablet
40,Ikvacet 10 Tablet
41,Ikvacip 250mg Tablet
42,Ikvacip 500mg Tablet
43,Ikvaclav 625 Tablet
44,Ikvacof Syrup
45,Ikvacold Tablet
46,Ikvacyp Syrup
47,Ikvacyp Syrup
48,Ikvadec 25 Injection
49,Ikvadec 50 Injection
50,Ikvadec-MR Tablet
51,Ikvadec-Plus Tablet
52,Ikvadec-SP Tablet
53,Ikvaflox 50mg Oral Suspension
54,Ikvaflox-OZ Tablet
55,Ikvaflu 150mg Tablet
56,Ikvaglim M 2mg/500mg Tablet
57,Ikvalev 500 Tablet
58,Ikvanim S 100mg/10mg Tablet
59,Ikvanim-Plus Tablet
60,Ikvaom 20mg Capsule
61,Ikvaom 20mg Capsule
62,Ikvaon Tablet MD
