,items
0,Xt Met 1mg Tablet
1,Xt Met 2mg Tablet
2,Xt Met M 1mg/500mg Tablet SR
3,Xt Met M 2mg/500mg Tablet SR
4,Xt Met M Forte 2mg/1000mg Tablet SR
5,Xtafil Tablet
6,Xtandi 40mg Soft Capsule
7,Xtane Tablet
8,Xtavit 2500mcg Injection
9,Xtaz 10mg Tablet
10,Xtaz 5mg Tablet
11,Xtencef 100mg Tablet DT
12,Xtencef 200mg Tablet
13,Xtend 250 mg/125 mg Tablet
14,Xtend 500mg/125mg Tablet
15,Xter Lotion
16,Xterb Tablet
17,Xther 150mg Injection
18,Xthrocin 150mg Tablet
19,Xthrocin 50mg Tablet
20,Xtide 100mg Injection
21,Xtide 50mg Injection
22,Xtil 250mg Tablet
23,Xtil 500mg Tablet
24,Xtin Plus Tablet
25,Xtinib 250mg Tablet
26,Xtmoheal 90mg/48mg/100mg Tablet
27,Xtone M Lotion
28,Xtor 10 Tablet
29,Xtor 20 Tablet
30,Xtor 40 Tablet
31,Xtor 5 Tablet
32,Xtor 80 Tablet
33,Xtor EZ 10mg/10mg Tablet
34,Xtor-F Tablet
35,Xtpara Tablet SR
36,Xtra 100mg Tablet
37,Xtra Cream
38,Xtra Injection
39,Xtra Night 100mg Tablet
40,Xtra P 100 mg/500 mg Tablet
41,Xtra SP 100 mg/15 mg Tablet
42,Xtra X 100mg Tablet
43,Xtra X 50mg Tablet
44,Xtra-C Injection
45,Xtra-M 500mg/250mg Tablet
46,Xtraa D 60000IU Tablet
47,Xtraanac Plus 100 mg/650 mg Tablet
48,Xtrabact 4000mg/500mg Injection
49,Xtraban 5mg Infusion
50,Xtracare 100mg Capsule
51,Xtracare 200mg Capsule
52,Xtracef 1000mg Injection
53,Xtracet 37.5mg/325mg Tablet
54,Xtracillin Capsule
55,Xtraclav 1000 mg/200 mg Injection
56,Xtraclav 200 mg/28.5 mg Dry Syrup
57,Xtraclav 500mg/125mg Tablet
58,Xtraclav Tablet ER
59,Xtradec 25mg Injection
60,Xtradec 50mg Injection
61,Xtradi SP Tablet
62,Xtradol 100mg Tablet
63,Xtradol 50mg Tablet
64,Xtradol P 50 mg/325 mg/500 mg Tablet
65,Xtradol-DP Tablet
66,Xtragesic 75mg/500mg Suspension
67,Xtralite Cream
68,Xtralite Mild Cream
69,Xtralite Ointment
70,Xtralone 25mg Injection
71,Xtralone 50mg Injection
72,Xtram 50mg Tablet
73,Xtram Plus 500mg/50mg Tablet
74,Xtramet Cream
75,Xtrapred 0.25% Drop
76,Xtrapred Drop
77,Xtrashine Cream
78,Xtremox CV 200mg/28.5mg Tablet
79,Xtremox CV Syrup
80,Xtrex 10mg Syrup
81,Xtro Kid Suspension
82,Xtro-Plus Syrup
83,Xtroz 1gm Injection
84,Xtroz 200mg Injection
85,Xtrue 125mg Dry Syrup
86,Xtrue 500mg/125mg Tablet
87,Xtrue DS 250mg Dry Syrup
88,Xtum 1000mg/500mg Injection
89,Xtum 125 mg/62.5 mg Injection
90,Xtum 2000mg/1000mg Injection
91,Xtum 250mg/125mg Injection
92,Xtum 500mg/250mg Injection
93,Xtum O 325mg Tablet
94,Xtum O Dry Syrup
95,Xtum T 1000mg/125mg Injection
