,items
0,A2  Tablet
1,A2  Tablet
2,A2 5 mg/10 mg Tablet
3,A2 5 mg/50 mg Tablet
4,A2 5mg/10mg Tablet
5,A2 Bact 1000mg/500mg Injection
6,A24 250mg Tablet
7,A24 500mg Tablet
8,A2AT 5mg/50mg Tablet
9,A2B 20mg Tablet
10,A2B 40mg Tablet
11,A2B 40mg Tablet
12,A2B 80mg Tablet
13,A2B A 40 mg/5 mg Tablet
14,A2B H 40 mg/12.5 mg Tablet
15,A2B H Tablet
16,A2D Capsule
17,A2D Capsule
18,A2F 5 mg/10 mg Tablet
19,A2H 300 mg/60 mg Capsule
20,A2P 100mg/500mg Tablet
21,A2V 10mg Tablet
22,A2V 20mg Tablet
23,A2bect 500mg/500mg Injection
