,items
0,Xpain 100mg/8mg Tablet
1,Xpand 625 Tablet
2,Xpand-W Dry Syrup
3,Xparin 40mg Injection
4,Xpas 80mg/250mg Tablet
5,Xpecial-Plus Capsule
6,Xpect A Syrup
7,Xpect C 4 mg/10 mg Syrup
8,Xpect-B Expectorant Mango Payari Black Currant
9,Xpect-B Expectorant Mixed Fruit Sugar Free
10,Xpect-D Syrup
11,Xpect-LS Expectorant
12,Xpect-LS Expectorant Strawberry Raspberry Menthol Sugar Free
13,Xpectra 200mg Tablet
14,Xpectra 300mg Tablet ER
15,Xpel Plus 12mg/400mg Tablet
16,Xpen D Syrup
17,Xpen X Syrup
18,Xpep D 30mg/20mg Capsule SR
19,Xpep L 75mg/20mg Capsule SR
20,Xpera LS Syrup
21,Xpera Syrup
22,Xpera-DC Syrup
23,Xpertyl 600mg Tablet
24,Xpezone S 500mg/500mg Injection
25,Xphil 300mcg Injection
26,Xpidite Injection
27,Xplat 100mg Injection
28,Xplat 50mg Injection
29,Xplocef 2000 mg/1000 mg Injection
30,Xplocef Injection
31,Xplocid 30mg/20mg Capsule SR
32,Xpocen D Syrup
33,Xpocen LS Syrup
34,Xpocen Syrup
35,Xpod 1000mg Injection
36,Xpod 1000mg Injection
37,Xpod 100mg Tablet DT
38,Xpod 200 DT Tablet
39,Xpod 50mg Dry Syrup
40,Xpod 50mg Tablet DT
41,Xpod CV 200mg/125mg Tablet
42,Xpod PT 4000 mg/500 mg Injection
43,Xpod S 1.5gm Injection
44,Xpodef 6mg Tablet
45,Xpom 100mg Tablet
46,Xpom 200mg Tablet
47,Xpom CV 200 mg/125 mg Tablet
48,Xpom LB Tablet
49,Xpom LB Tablet
50,Xpoterb 1% Dusting Powder
51,Xprab Vaccine
52,Xpram 10mg Tablet
53,Xpram 20mg Tablet
54,Xpram ET 0.5mg/10mg Tablet
55,Xpram Plus 0.5mg/10mg Tablet
56,Xpre 1000mg/500mg Injection
57,Xpred 30mg Tablet
58,Xpred 6mg Tablet
59,Xpreza Injection
60,Xpride Syrup
61,Xprodox 100mg Tablet DT
62,Xprodox 200mg Tablet
63,Xprodox-CV 200mg/125mg Tablet
64,Xputum Drop
65,Xputum Paed Drop
66,Xputum Paed Syrup
67,Xputum Paed Syrup
68,Xputum Syrup
69,Xputum Tablet
