,items
0,MD Bose 0.2mg Tablet
1,MD Bose 0.3mg Tablet
2,MD Livon 5mg/10mg Tablet
3,MD Mox 250mg Tablet DT
4,MD Mox 500mg Capsule
5,MD Plus 80mg/250mg Tablet
6,MD Serine 250mg Tablet
7,MD Thide 250mg Tablet
8,MDD XR 100 Tablet
9,MDD XR 100 Tablet
10,MDD XR 25 Tablet
11,MDD XR 50 Tablet
12,MDD XR 50 Tablet
13,MDG Tablet
14,MDG Tablet
15,Md Prox 250mg Tablet ER
16,Md Prox 500mg Tablet ER
17,Mdace 200mg Tablet SR
18,Mdace P 100mg/500mg Tablet
19,Mdace SP 100 mg/500 mg/10 mg Tablet
20,Mdcef 50mg/60Million spores Tablet DT
21,Mdcef AZ 200mg/500mg Tablet
22,Mdcef AZ 200mg/500mg Tablet
23,Mdcef CV 200mg/100mg Tablet
24,Mdcef O 200mg/200mg Tablet
25,Mdcef Tablet
26,Mdcold AF Syrup
27,Mdcold Syrup
28,Mdcold Tablet
29,Mdcort 30mg Tablet
30,Mdcort 6 Tablet
31,Mdcort Tablet
32,Mdet 10mg Tablet
33,Mdet 10mg Tablet SR
34,Mdet 20mg Tablet SR
35,Mdet 5mg Tablet
36,Mdeys L 5mg/10mg Tablet
37,Mdfast 10mg Tablet
38,Mdic Aqua Injection
39,Mdic Aqua Injection
40,Mdine Ointment NA/NA
41,Mdnim Juicy Tablet MD
42,Mdox 100mg Tablet DT
43,Mdpod 100mg Tablet DT
44,Mdpod 200mg Tablet
45,Mdpod CV 200mg/125mg Tablet
46,Mdrot Tablet
47,Mdryl Syrup
48,Mdslon 4mg Tablet
49,Mdslon 8mg Tablet
50,Mdt 0.25mg Tablet
51,Mdt 0.25mg Tablet
52,Mdther 150mg Injection
53,Mdther 150mg Injection
54,Mdzime Forte Tablet
55,Mdzime Syrup
