,items
0,Eo D 10mg/20mg Capsule
1,Eoceft 1000mg Injection
2,Eoceft 250mg Injection
3,Eoceft 500mg Injection
4,Eocet MK 5mg/10mg Tablet
5,Eocid Suspension
6,Eocin OZ 200mg/500mg Tablet
7,Eofil 150mg Tablet
8,Eofil Forte 250 mg/4 mg Tablet
9,Eofiles BD Tablet
10,Eofiles OD Tablet
11,Eolap 5mg Tablet
12,Eolap M 5mg/10mg Tablet
13,Eolist 5mg Tablet
14,Eolist M 5mg/10mg Tablet
15,Eopan 40 Tablet
16,Eopan-DSR Capsule
17,Eopril 10mg Tablet
18,Eopril 5mg Tablet
19,Eoptal 150 Tablet
20,Eoptal 300 Tablet
21,Eoptal 450 Tablet
22,Eoptal 600 Tablet
23,Eoptal 600 Tablet
24,Eoseb 1gm Injection
25,Eoseb 250mg Injection
26,Eoseb 500 Injection
27,Eoseb-S 1.5 Injection
28,Eoseb-S 375 Injection
29,Eosep S 1000mg/500mg Injection
30,Eoxcin OR Tablet
31,Eoxi 120mg Tablet
