,items
0,Ojacon 150 Tablet
1,Ojacon IT 100mg Tablet
2,Ojacon IT 100mg Tablet
3,Ojen 200mg Tablet
4,Ojen 400mg Tablet
5,Ojen 50mg Suspension
6,Ojen OZ Tablet
7,Ojen Plus 200 mg/200 mg Tablet
8,Ojen Suspension
9,Ojiderm IT Cream
10,Ojmol Infusion
11,Ojmont L 5mg/10mg Tablet
12,Ojo Cid 20mg Capsule
13,Ojo Cid 20mg Capsule
14,Ojo Cid D 10mg/20mg Capsule
15,Ojocef 1000mg Injection
16,Ojocef 500mg Injection
17,Ojocef-S 1.5 Injection
18,Ojoflox 200 Tablet
19,Ojoflox OZ 200mg/500mg Tablet
20,Ojokacin 500mg Injection
21,Ojoy 2.5mg Tablet
22,Ojoy 20mg Tablet
23,Ojpan-DSR Capsule
24,Ojtel 40 Tablet
25,Ojtel-AM Tablet
26,Ojtel-AM Tablet
27,Ojtoux Syrup
28,Ojvas EZ 10mg/10mg Tablet
