,items
0,PZ 4 40mg Injection
1,PZ 4 40mg Tablet
2,PZ 4D 10mg/40mg Tablet
3,PZ 4D SR 30mg/40mg Capsule
4,PZ-4 40mg Injection
5,PZ-4 40mg Injection
6,PZ-4 40mg Tablet
7,PZ-4D 10mg/40mg Tablet
8,PZ-Lan Tablet MD Strawberry
9,Pz 40mg Injection
10,Pz 40mg Tablet
11,Pz D 10mg/20mg Tablet
12,Pza Ciba 1000mg Tablet
13,Pza Ciba 250mg Tablet DT
14,Pza Ciba 250mg Tablet DT
15,Pza Ciba 250mg Tablet DT
16,Pza Ciba 500mg Tablet
17,Pza Ciba 750mg Tablet
18,Pzix 40mg Tablet
19,Pzix D 10mg/20mg Tablet
20,Pzn 500mg Tablet
21,Pzn 750mg Tablet
22,Pzocin 30mg Injection
23,Pzol 40mg Tablet
24,Pzol D 30mg/40mg Capsule SR
25,Pzol-D 10mg/40mg Tablet
26,Pzole 40mg Injection
27,Pzole 40mg Tablet
28,Pzole 40mg Tablet
29,Pzole D 10mg/40mg Tablet
30,Pzole D 4mg/10mg Capsule
31,Pzoleskora 40mg Tablet
32,Pzolom 20mg Capsule
33,Pzolom D 10mg/20mg Capsule SR
34,Pzone 15mg Tablet
35,Pzone 15mg Tablet
36,Pzone 30mg Tablet
37,Pzone M 15 mg/500 mg Tablet
38,Pzone M 15 mg/500 mg Tablet
39,Pzostar 40mg Injection
40,Pzoy-D 10mg/40mg Tablet
41,Pzvio 30mg Tablet
