,items
0,WELSET 125MG SUSPENSION
1,WELTO 10MG TABLET
2,WEPOX 12000 IU INJECTION
3,We Cox 120mg Tablet
4,We Cox 90mg Tablet
5,Weakzole 150 Tablet
6,Web M 500mg Injection
7,Wecan 250 Tablet
8,Wecan 500 Tablet
9,Wecid-P Capsule
10,Weclav 200 mg/28.5 mg Dry Syrup
11,Weclav 250 mg/125 mg Tablet
12,Wecob 500mcg Injection
13,Wecort 6mg Oral Suspension
14,Wecort 6mg Tablet
15,Wecough Syrup
16,Wecure 250mg Tablet
17,Wecure 500mg Tablet
18,Wecure 750mg Tablet
19,Wecure O 250 mg/500 mg Tablet
20,Wedox 100mg Tablet
21,Weerab 20mg Injection
22,Weerab 20mg Tablet
23,Weerab D 10mg/20mg Tablet
24,Weerab D 30mg/20mg Capsule SR
25,Weerab L 75mg/20mg Capsule SR
26,Weeva Lotion
27,Weeva Soap
28,Weeznil 5mg/10mg Tablet
29,Wegab-G 300mg/500mcg Tablet
30,Wegab-NT 400mg/10mg Tablet
31,Wegalin Capsule
32,Wegalin SR 75 Tablet
33,Wegalin-Forte Capsule
34,Wegalin-NP Tablet
35,Wegalin-Plus Tablet SR
36,Wegamycin A Gel
37,Wegamycin Gel
38,Wegapan 40mg Tablet
39,Wegapan-DSR Capsule
40,Wegazyme Syrup
41,Wekcium-Plus Soft Gel Capsule
42,Wel Flu 150mg Tablet
43,Wel Knee 50mg/750mg Tablet
44,Welact 10gm Oral Suspension
45,Welam 0.25mg Tablet
46,Welam 0.5mg Tablet
47,Welartan 20mg Tablet
48,Welartan 40mg Tablet
49,Welartan 80mg Tablet
50,Welartan C 40 mg/12.5 mg Tablet
51,Welartan-M 40mg/25mg Tablet
52,Welartan-M 40mg/25mg Tablet
53,Welartan-M 50 Tablet ER
54,Welax Solution
55,Welbact 500mg/500mg Injection
56,Welbeen L 5mg Tablet
57,Welblock 100mg Tablet
58,Welbon SB 1000mg/500mg Injection
59,Welbon SB 500mg/500mg Injection
60,Welbro 100mg Capsule
61,Welcam 0.5% Eye Drop
62,Welcee Eye Drop
63,Welcef 1000mg Injection
64,Welcef 1gm Injection
65,Welcef 250mg Injection
66,Welcef 500mg Injection
67,Welcef CL 100mg/62.5mg Tablet
68,Welcef CL 200mg/125mg Tablet
69,Welcef CL Syrup
70,Welcef SB 1000mg/500mg Injection
71,Welcef TB 1000mg/125mg Injection
72,Welcefu 250mg Tablet DT
73,Welcefu 500mg Tablet
74,Welcerin GM 50mg/750mg/250mg Tablet
75,Welcet 5mg Tablet
76,Welcin 500mg Injection
77,Welcin 650mg Tablet
78,Welcin D 10mg/325mg Tablet
79,Welcin M Oral Suspension
80,Welcip 500mg Tablet
81,Welcip 500mg Tablet
82,Welclamox 500mg/125mg Capsule
83,Welclamox Sachet
84,Welclamox Syrup
85,Welclav 500mg/125mg Tablet
86,Welclave 250mg/125mg Tablet
87,Welclave 500mg/125mg Tablet
88,Welclave Syrup
89,Welclox 250mg/250mg Capsule
90,Welcoba Injection
91,Welcold Oral Suspension
92,Welcold Tablet
93,Welcon 150mg Capsule
94,Welcono 5mg/5mg/325mg Tablet
95,Welcorate 250mg Tablet ER
96,Welcorate 500mg Tablet ER
97,Welcort 40mg Injection
98,Weldase D 50mg/10mg Tablet
99,Weldec 25mg Injection
100,Weldec 50mg Injection
101,Welden 4mg Tablet
102,Welden Toothpaste
103,Weldenz 192mg/25mg/40mg Tablet
104,Welderm Cream
105,Weldion 1mg Injection
106,Weldom 10mg Tablet DT
107,Weldrol 4mg Tablet
108,Weldrol 80mg Injection
109,Weldrone 25mg Injection
110,Weldrone 50mg Injection
111,Weldrox DM 80mg/250mg Tablet
112,Weldrox M 20mg/250mg Tablet
113,Weldrox M 20mg/250mg Tablet
114,Weldrox Oral Drops
115,Weldryl Syrup
116,Weldryl Syrup
117,Welenuf 10mg Sublingual tablet
118,Welenuf 5mg Tablet
119,Welex 250mg Tablet
120,Welfit 300mg/500mcg Tablet
121,Welfit-P Capsule
122,Welfix 100 DT Tablet
123,Welfix 200 Tablet
124,Welfix CV Dry Syrup
125,Welfix Oral Suspension Pineapple
126,Welfix-CV 325 Tablet
127,Welfix-LB Tablet
128,Welfix-O Tablet
129,Welflox 200 Tablet
130,Welflox-OZ Tablet
131,Welfresh-OT Cream
132,Welgab 75mg Tablet SR
133,Welgel Suspension
134,Welgest 100mg Tablet
135,Welgest 200mg Tablet
136,Welglip 20mg Tablet
137,Welglip M 500mg/20mg Tablet SR
138,Welgrel 75mg Tablet
139,Welgrel A 75mg/75mg Tablet
140,Welhart 150mg Capsule
141,Welhart 50mg Capsule
142,Welhep 2mg Syrup Sugar Free
143,Welhep T Syrup
144,Welhis 16mg Tablet
145,Welhis 8mg Tablet
146,Welic Lotion
147,Weliflox OZ KID Syrup
148,Welixime 200mg Tablet
149,Welixime 200mg Tablet
150,Welixime 50mg Suspension
151,Weljoint 50mg/750mg Tablet
152,Welknee-M Tablet
153,Well 40mg Tablet
154,Well Feel 100mg Tablet
155,Well MR 100mg/325mg/250mg Tablet
156,Well Neph Eye Drop
157,Well SP 50mg/325mg/15mg Tablet
158,Well-D Capsule
159,Well-Shine Cream
160,Wellact Junior Suspension
161,Wellact Plus Suspension
162,Wellact Suspension
163,Wellact Tablet
164,Wellamo AT 5mg/50mg Tablet
165,Wellbend Plus 6mg/400mg Tablet
166,Wellbone 5mg/100ml Infusion
167,Wellcal K2 7 Softgel Capsule
168,Wellcef 1000mg Injection
169,Wellcef 250mg Injection
170,Wellcef 500mg Injection
171,Wellcef S 1000mg/500mg Injection
172,Wellcef S 250mg/125mg Injection
173,Wellcef S 500mg/250mg Injection
174,Wellcef T 1000mg/125mg Injection
175,Wellcet 10mg Tablet
176,Wellcid D Oral Suspension
177,Wellcon 1% Cream
178,Wellcon 1% Lotion
179,Wellcuf D Syrup
180,Wellcuf-AX Syrup
