,items
0,Vd Def 6mg Syrup
1,Vd Def 6mg Tablet
2,Vd Def 6mg Tablet
3,Vdaz 250 Tablet
4,Vdaz 500 Tablet
5,Vdcef 100 DT Tablet
6,Vdcef 50 Dry Syrup
7,Vdcef 50mg Tablet DT
8,Vdcef-AZ Tablet
9,Vdcef-AZ Tablet
10,Vdcef-LB Tablet
11,Vdcef-OF Tablet
12,Vdcefo 1000mg Injection
13,Vdcefo-SB Injection
14,Vdflox 200 Tablet
15,Vdflox 400mg Tablet
16,Vdflox-OZ Tablet
17,Vdic 75mg Injection
18,Vdlzin AX 5mg/60mg Capsule
19,Vdlzin-M Tablet
20,Vdm Forte 100mg/100mg/100mg Vaginal Capsule
21,Vdmox 1000mg/200mg Injection
22,Vdmox 375 Tablet
23,Vdmox 500 Capsule
24,Vdmox 625 Tablet
25,Vdmox D 250mg/250mg Capsule
26,Vdmox-LB Tablet
27,Vdol-P Tablet
28,Vdpod 100mg Dry Syrup
29,Vdpod 100mg Tablet DT
30,Vdpod 200 Tablet
31,Vdpod 325 Tablet
32,Vdpod 50 Dry Syrup
33,Vdpod 50mg Tablet DT
34,Vdpod 50mg Tablet DT
35,Vdpod OF 200mg/200mg Tablet
36,Vdrot Injection
37,Vdrot-M Tablet
38,Vdworm 400mg Tablet
39,Vdxone 1000mg Injection
40,Vdxone 250mg Injection
41,Vdxone 500mg Injection
42,Vdxone-S 375 Injection
43,Vdzol 40 Injection
44,Vdzol 40 Tablet
45,Vdzol D 10mg/40mg Tablet
