,items
0,Bcc 5mg/2.5mg Tablet
1,Bcd Tablet
2,Bchol 25mg Tablet
3,Bcid Oral Suspension Sugar Free
4,Bcin 500mg Injection
5,Bcitron 1.25gm Syrup
6,Bclami 250mg Tablet
7,Bclav 250mg/125mg Tablet
8,Bclav 500mg/125mg Tablet
9,Bclav LB 200mg Tablet
10,Bclav-DS Dry Syrup Orange
11,Bclave 625 Duo Tablet
12,Bclave-Duo Dry Syrup
13,Bclo 10mg Tablet
14,Bcloz C Lotion
15,Bcloz Lotion
16,Bcofenac AQ 75mg Injection
17,Bcofenac-MR Tablet
18,Bcort 30mg Tablet
19,Bcort 6mg Oral Suspension
20,Bcort 6mg Oral Suspension
21,Bcort 6mg Tablet
22,Bcozy NP Tablet
23,Bcuff AX Syrup
24,Bcuff DX Syrup
25,Bcyp Syrup
