,items
0,Rx Cort 6mg Tablet
1,Rxclav 228.5 Dry Syrup
2,Rxclav 457 Dry Syrup Mango
3,Rxclav 500mg/125mg Tablet
4,Rxcoff DX Syrup
5,Rxcort 6mg Tablet
6,Rxelzin DX Syrup
7,Rxelzin DX Syrup
8,Rxi 10mg Tablet
9,Rxi 25mg Tablet
10,Rxm 50mg Oral Suspension
11,Rxm 50mg Oral Suspension
12,Rxmef 100mg/5ml Suspension
13,Rxmef 100mg/5ml Suspension
14,Rxmef P Suspension
15,Rxmef Spas 10 mg/250 mg Tablet
16,Rxmin 200mg Tablet
17,Rxmin 400mg Tablet
18,Rxmin 550mg Tablet
19,Rxone 1.5gm Injection
20,Rxone 1.5gm Injection
21,Rxone 1000mg Injection
22,Rxone 250mg Injection
23,Rxone 500mg Injection
24,Rxone 500mg/250mg Injection
25,Rxone TZ 1000mg/125mg Injection
26,Rxone-S 1000mg/500mg Injection
27,Rxpru 10mg Tablet
28,Rxtel 3D 40mg/10mg/6.25mg Tablet
29,Rxtel AM 40mg/5mg Tablet
30,Rxtel CN 10mg/40mg Tablet
31,Rxtel MT 40mg/25mg Tablet
32,Rxtor 10 Tablet
33,Rxtor 20 Tablet
34,Rxtor 40 Tablet
35,Rxtor 5 Tablet
36,Rxtor Gold 10 Capsule
37,Rxtor Gold 20 Capsule
38,Rxtor-F 10 Tablet
39,Rxtor-F 5 Tablet
40,Rxy DSR Capsule
