,items
0,TEC-MF 500mg/250mg Tablet
1,TECARD-A 5MG/50MG TABLET
2,TEF 800mg Tablet
3,TEF 800mg Tablet
4,TELBRIT CT 40MG/12.5MG TABLET
5,TELBRIT H 40MG/12.5MG TABLET
6,TELCROS CT 40MG/12.5MG TABLET
7,TELEACT 25 MG TABLET
8,TELEACT 50 MG TABLET
9,TELEKAST D TABLET
10,TELIPRIL 2.5 MG TABLET
11,TELIPRIL 2.5 MG TABLET
12,TELMITRAX-H 40MG/12.5MG TABLET
13,TELMITRAX-H 40MG/12.5MG TABLET
14,TELMIYUG 10 MG TABLET
15,TELRIDE AM H TABLET
16,TELRIDE AM H TABLET
17,TELSARTAN ATR TABLET
18,TELSARTAN R 2.5MG TABLET
19,TELSARTAN R 5MG TABLET
20,TELSARTAN-H NEW 40MG TABLET
21,TELSAT 40MG TABLET
22,TEMAX 20MG TABLET
23,TEMOREL 20MG CAPSULE
24,TEMOZAM 100 MG CAPSULE
25,TEMOZAM 20 MG CAPSULE
26,TEMOZAM 20 MG CAPSULE
27,TENOLOL 75 MG TABLET
28,TERAM 5MG TABLET
29,TERAPRESS 5 MG TABLET
30,TESS TABLET
31,TESTOFIL 40 MG CAPSULE
32,TETAZ 20MG TABLET
33,TETRALID CREAM
34,TEZCORT 3S OINTMENT
35,TEZCORT 6S OINTMENT
