,items
0,Md Prox 250mg Tablet ER
1,Md Prox 500mg Tablet ER
2,Mdace 200mg Tablet SR
3,Mdace P 100mg/500mg Tablet
4,Mdace SP 100 mg/500 mg/10 mg Tablet
5,Mdcef 50mg/60Million spores Tablet DT
6,Mdcef AZ 200mg/500mg Tablet
7,Mdcef AZ 200mg/500mg Tablet
8,Mdcef CV 200mg/100mg Tablet
9,Mdcef O 200mg/200mg Tablet
10,Mdcef Tablet
11,Mdcold AF Syrup
12,Mdcold Syrup
13,Mdcold Tablet
14,Mdcort 30mg Tablet
15,Mdcort 6 Tablet
16,Mdcort Tablet
17,Mdet 10mg Tablet
18,Mdet 10mg Tablet SR
19,Mdet 20mg Tablet SR
20,Mdet 5mg Tablet
21,Mdeys L 5mg/10mg Tablet
22,Mdfast 10mg Tablet
23,Mdic Aqua Injection
24,Mdic Aqua Injection
25,Mdine Ointment NA/NA
26,Mdnim Juicy Tablet MD
27,Mdox 100mg Tablet DT
28,Mdpod 100mg Tablet DT
29,Mdpod 200mg Tablet
30,Mdpod CV 200mg/125mg Tablet
31,Mdrot Tablet
32,Mdryl Syrup
33,Mdslon 4mg Tablet
34,Mdslon 8mg Tablet
35,Mdt 0.25mg Tablet
36,Mdt 0.25mg Tablet
37,Mdther 150mg Injection
38,Mdther 150mg Injection
39,Mdzime Forte Tablet
40,Mdzime Syrup
