,items
0,LM Kid Syrup
1,LM-Rex Syrup
2,LM-Rex Tablet
3,LMK 5mg/10mg Tablet
4,LMV 10 Tablet
5,LMX 250 Capsule
6,LMX 250mg Dry Syrup
7,LMX 500mg/60millioncells Capsule
8,Lmd 5mg/10mg Tablet
9,Lmdot 5mg/10mg Tablet
10,Lmg 500 mg/125 mg Tablet
11,Lmg 500mg Tablet
12,Lmg Dry Syrup
13,Lmg Dry Syrup
14,Lmn OD 5mg/10mg Tablet
15,Lmostat 5mg/10mg Tablet
16,Lmwx 20 Injection
17,Lmwx 40 Injection
18,Lmwx 60 Injection
19,Lmwx 80 Injection
20,Lmx Forte 1000mg/200mg Injection
21,Lmx Forte 250 mg/125 mg Tablet
22,Lmx Forte 375 Tablet
23,Lmx Forte 500mg/125mg Tablet
24,Lmx Forte 875mg/125mg Tablet
25,Lmx Forte Syrup
