,items
0,BR Gel Gel
1,BR-Cold Oral Suspension
2,BREN 100MG/5ML SUSPENSION
3,BREN 200MG TABLET
4,BREN 400MG TABLET
5,BREN 600MG TABLET
6,BRICACEF 100 MG/62.5 MG TABLET DT
7,BRICACEF PAED 50 MG/31.25 MG DRY SYRUP
8,BRIDIC-T Eye Drop
9,BRISTOKACIN 1000 MG INJECTION
10,BRO ZEDEX  CAPSULE 50MG/1.25MG/4MG
11,BRO-RT Tablet
12,BROADICLOX 125MG/125MG INJECTION
13,BROADICLOX 250MG/250MG INJECTION
14,BROADICLOX 250MG/250MG INJECTION
15,BRODACTAM 4000MG/500MG INJECTION
16,BRONCHO VAXOM CAPSULE
17,BRONCO XP  SYRUP 15 MG/50 MG/1 MG
18,BRONCONIL 15 MG/2.5 MG/50 MG SYRUP
19,BRONCORDIL 80 MG SYRUP
20,BRONOLAX 4MG/10MG SYRUP
21,BRUFIT OD 400 MG TABLET
22,BRUSTAN 400 MG/325 MG SUSPENSION
23,BRUTEK 400 MG TABLET
24,BRUTEK P  TABLET 300 MG/500 MG
