,items
0,Oycef 250mg Capsule
1,Oycef 500mg Capsule
2,Oycip Syrup
3,Oycip Syrup
4,Oylline 100mg Capsule
5,Oyocin 500mg Tablet
6,Oyogra 100 Tablet
7,Oyokit 200mg Tablet
8,Oyosol GM Ointment
9,Oyozocort 12mg Tablet
10,Oyozocort 18mg Tablet
11,Oyozocort 18mg Tablet
12,Oyozocort 24mg Tablet
13,Oyozocort 30mg Tablet
14,Oyozocort 6mg Tablet
15,Oyozole 1% Ointment
16,Oyozole 1% Ointment
17,Oysidrox 250mg Tablet
18,Oysidrox 500mg Tablet
19,Oysidrox 500mg Tablet
20,Oysidrox Kid 125mg Tablet
21,Oysifen Plus 400mg/600mg Tablet
22,Oysifen Plus 400mg/600mg Tablet
23,Oysimol Forte Tablet
24,Oysimox 250mg Capsule
25,Oysimox 500mg Capsule
26,Oysimox Syrup
27,Oysiprox 100mg Tablet
28,Oysiprox 200mg Tablet
29,Oysiprox Syrup
30,Oysirab 20mg Tablet
31,Oysirab DM 10mg/20mg Tablet
32,Oysirox 150mg Tablet
33,Oysitrim Syrup
34,Oysodrox Syrup
35,Oyxin 100mg Tablet
36,Oyxin 200mg Tablet
37,Oyxin 400mg Tablet
38,Oyxin M 200mg/400mg Tablet
39,Oyxin OZ 200mg/500mg Tablet
