,items
0,GC Derm 1% Cream
1,GCI-MF 80mg/500mg Tablet
2,Gcard AM 50mg/5mg Tablet
3,Gcard H 50mg/12.5mg Tablet
4,Gceclo 200mg Tablet SR
5,Gceclo 200mg Tablet SR
6,Gceclo MR 100mg/325mg/250mg Tablet
7,Gceclo P Syrup
8,Gceclo P Tablet
9,Gceclo SP Tablet
10,Gcef 1000mg Injection
11,Gcef 250mg Injection
12,Gcef 500mg Injection
13,Gcef S 1000mg/500mg Injection
14,Gcef S 250mg/125mg Injection
15,Gcef S 500mg/250mg Injection
16,Gcef-CV 625 Tablet
17,Gcet  LM 5mg/10mg Tablet
18,Gcet Cold Tablet
19,Gcet Kid Suspension
20,Gcolate 1mg Tablet
21,Gcolate 2mg Tablet
22,Gcom Eye Drop
23,Gctrol 2.5mg Tablet
