,items
0,Ira 250mg Oral Suspension
1,Ira 25mg Tablet
2,Ira 75mg Tablet
3,Ira Plus 2mg/25mg Tablet
4,Irace 800mg Tablet
5,Iracillin 4000mg/500mg Injection
6,Iraclin CT Softgel Capsule
7,Irafix 100 Dry Syrup
8,Irafix CV 200mg/125mg Tablet
9,Iragesic 50mg/325mg Tablet
10,Iranza 100 Injection
11,Irap 100mg Injection
12,Irap 200mg Injection
13,Irapent 40mg Injection
14,Iraphyn N 5mg/325mg/5mg Tablet
15,Iraphyn Tablet
16,Irastat 100 Capsule
17,Irastat 200 Capsule
18,Irays 100mg Injection
19,Irays 200mg Injection
20,Irazid 600mg Tablet
21,Irazole-DSR Capsule
22,Irazon 600mg Tablet
23,Irazone 1000mg/500mg Injection
24,Irban 5mg Tablet
25,Irban OD 10 Tablet PR
26,Irbecard 150mg Tablet
27,Irbecard-H 150mg/12.5mg Tablet
28,Irbemax 150mg Tablet
29,Irbenol 150mg Tablet
30,Irbepex  Tablet
31,Irbepex-AM Tablet
32,Irbesdak H 150mg/12.5mg Tablet
33,Irbesdak-CT Tablet
34,Irboris 150mg Tablet
35,Ircoxor 100mg Capsule
36,Ircoxor 200mg Capsule
37,Irec 10mg Capsule
38,Irec 20mg Capsule
39,Ireecox MR 60mg/4mg Tablet
40,Ireex-S Injection
41,Irek 20mg Capsule
42,Iren 100mg Injection
43,Iren 100mg Injection
44,Iressa 250mg Tablet
45,Iretia 100mg Injection
46,Iretrol-Taj 100mg Injection
47,Iretrol-Taj 20mg Injection
48,Irez 100mg Injection
49,Iricain Eye Drop
50,Iricip 100mg Injection
51,Iricip 40mg Injection
52,Iridie Tablet
53,Iridie-M Tablet
54,Irifer 100mg Injection
55,Irifer 50mg Injection
56,Irigate Eye Drop
57,Iril 300mcg Injection
58,Irimist Gel
59,Irimist Injection
60,Irimist Ophthalmic Solution
61,Irimist V Eye Drop
62,Irimist V Injection
63,Irinil D Syrup
64,Irinores 100mg Injection
65,Irinores 40mg Injection
66,Irinotel 100mg Injection
67,Irinotel 40mg Injection
68,Irinotraz 100mg Injection
69,Irinotraz 40mg Injection
70,Iritero 100 Injection
71,Iritero 40mg Injection
72,Iritros D Syrup
73,Iritros Syrup
74,Irivisc DS Eye Drop
75,Irivisc Eye Drop
76,Irivisc Liquigel
77,Irmet 500mg Tablet
78,Irnocam 100mg Injection
79,Irnocam 40mg Injection
80,Irnocel 100mg Injection
81,Irnocel 40mg Injection
82,Irnozen 20mg Injection
83,Irobeta 100mg Injection
84,Irobin 195mg/1.5mg Capsule
85,Iroceff 50mg Dry Syrup
86,Irocent 100mg Injection
87,Iroclav Dry Syrup
88,Irocus 100mg Injection
89,Irodol-P Tablet
90,Irodol-Plus Tablet
91,Irodol-SP Tablet
92,Irofe S 100mg Injection
93,Irofed 100mg Injection
94,Irogee Injection
95,Irojem-S Injection
96,Irokinz XT 100mg Injection
97,Iroloc XT 100mg Injection
98,Iromed 100mg Injection
99,Iromig 100mg Injection
100,Iron UP Plus Injection
101,Ironext Z 50mg Injection
102,Ironsia 100mg Injection
103,Iropanta Tablet
104,Iropanta Tablet
105,Iropod 50 Dry Syrup
106,Iroscot 100mg Injection
107,Irose 100mg Injection
108,Irose 100mg Injection
109,Iroserch Injection
110,Irosin 100mg Injection
111,Irosun 100mg Injection
112,Irosun 50mg Injection
113,Irosyl 100mg Injection
114,Irotex Injection
115,Irotos Injection
116,Irove-XT 5 Injection
117,Irove-XT Injection
118,Irovel 150 Tablet
119,Irovel 300 Tablet
120,Irovel H Tablet
121,Irovis Injection
122,Iroviz 100mg Injection
123,Iroviz 50mg Injection
124,Irox 20mg Injection
125,Irozorb S 50mg Injection
126,Irrinil Eye Drops
127,Irs 20 mg/150 mg Capsule
128,Irto 100 Capsule
129,Irto 200mg Capsule
130,Irybert 100mg Injection
131,Irzole 200 Capsule
