,items
0,BG Cream
1,BG Stac 400mg Tablet
2,Bgat 400mg Tablet
3,Bgclav 228.5 Oral Suspension
4,Bgclav 250mg/125mg Tablet
5,Bgclav 625 Tablet
6,Bgclav-LB 625 Tablet
7,Bgcort 6 Tablet
8,Bgest 200mg Tablet SR
9,Bglone 25 Injection
10,Bglone 50mg Injection
11,Bglone 50mg Injection
12,Bgmol TH 100mg/4mg Tablet
13,Bgmol-MR Tablet
14,Bgmol-P Oral Suspension Delicious Mango
15,Bgmol-P Tablet
16,Bgmol-SP Tablet
17,Bgmont LC Kid 2.5mg/4mg Tablet
18,Bgmont-LC Syrup Orange
19,Bgmont-LC Tablet
20,Bgnac Injection
21,Bgnac-MR Tablet
22,Bgnac-P Tablet
23,Bgnac-SP Tablet
24,Bgnac-SP Tablet
25,Bgpar-M Oral Suspension Mango
26,Bgpar-MDS Oral Suspension
27,Bgspas-DM Tablet
28,Bgt 100 mg/2.5 mg/8 mg Expectorant
29,Bgzol 20 Capsule
30,Bgzol-D Capsule
