,items
0,Xmalon 25mg Tablet
1,Xmas Topical Gel
2,Xmbeta 50mg Tablet
3,Xme 200mg Syrup
4,Xme 200mg Tablet
5,Xme 50mg Syrup
6,Xme LB 100mg Tablet
7,Xme LB 200mg Tablet
8,Xme LB 50mg Tablet
9,Xme O 200mg/200mg Tablet
10,Xmet 250 Tablet
11,Xmet 500 Tablet
12,Xmet 850 Tablet
13,Xmet G1 Forte Tablet PR
14,Xmet G2 Forte Tablet PR
15,Xmet-G 1/500 Tablet PR
16,Xmet-G 2/500 Tablet PR
17,Xmet-SR 1g Tablet
18,Xmet-SR Tablet
19,Xmet-Trio 2mg/500mg/0.2mg Tablet
20,Xmet-Trio 2mg/500mg/0.3mg Tablet
21,Xmet-Trio 500/0.2/1 Tablet SR
22,Xmet-Trio 500/0.2/2 Tablet SR
23,Xmet-Trio 500/0.3/1 Tablet SR
24,Xmetor 10 mg/500 mg Tablet SR
25,Xmetor 10mg/1000mg Tablet SR
26,Xmetor Tablet SR
27,Xmodrop Eye Drop
28,Xmoflam 100mg/500mg Tablet
29,Xmoflam SP Tablet
