,items
0,OA 200mg Tablet
1,OA 200mg Tablet
2,OA 400mg Tablet
3,OA Cap 300mg Capsule
4,OA M Syrup
5,OA Suspension
6,OA TZ Tablet
7,Oa Plus Tablet
8,Oabf 25mg Tablet
9,Oabf 50mg Tablet
10,Oac 50mg Tablet
11,Oac 50mg Tablet
12,Oace Cream
13,Oacef 200 Tablet
14,Oaclav 500mg/125mg Tablet
15,Oafuro 500mg Tablet
16,Oak 200mg Tablet
17,Oaknet's Hair Growth Topical Solution Alcohol Free
18,Oakpan  Tablet
19,Oakpan-DSR Capsule
20,Oakpan-DSR Capsule
21,Oaloose Oral Solution
22,Oamol D 10mg/500mg Tablet
23,Oamol D 10mg/500mg Tablet
24,Oanmelt 10mg Tablet
25,Oanmelt 15mg Tablet
26,Oanmelt 2.5mg Tablet
27,Oanmelt 5mg Tablet
28,Oanmelt 7.5mg Tablet
29,Oara D 10mg/20mg Capsule
30,Oare-ON 2mg Injection
31,Oasoft Tablet
32,Oaxime 200 Tablet
33,Oaxime 200 Tablet
34,Oaxime-CV Tablet
