,items
0,XM Beta 25mg Tablet
1,Xmalon 25mg Tablet
2,Xmas Topical Gel
3,Xmbeta 50mg Tablet
4,Xme 200mg Syrup
5,Xme 200mg Tablet
6,Xme 50mg Syrup
7,Xme LB 100mg Tablet
8,Xme LB 200mg Tablet
9,Xme LB 50mg Tablet
10,Xme O 200mg/200mg Tablet
11,Xmet 250 Tablet
12,Xmet 500 Tablet
13,Xmet 850 Tablet
14,Xmet G1 Forte Tablet PR
15,Xmet G2 Forte Tablet PR
16,Xmet-G 1/500 Tablet PR
17,Xmet-G 2/500 Tablet PR
18,Xmet-SR 1g Tablet
19,Xmet-SR Tablet
20,Xmet-Trio 2mg/500mg/0.2mg Tablet
21,Xmet-Trio 2mg/500mg/0.3mg Tablet
22,Xmet-Trio 500/0.2/1 Tablet SR
23,Xmet-Trio 500/0.2/2 Tablet SR
24,Xmet-Trio 500/0.3/1 Tablet SR
25,Xmetor 10 mg/500 mg Tablet SR
26,Xmetor 10mg/1000mg Tablet SR
27,Xmetor Tablet SR
28,Xmodrop Eye Drop
29,Xmoflam 100mg/500mg Tablet
30,Xmoflam SP Tablet
