,items
0,DM 3 Tablet
1,DM 4 Tablet
2,DM Lef 10mg Tablet
3,DM Lef 20 Tablet
4,DM Rab 30mg/20mg Capsule SR
5,DM Spas 80mg/250mg Tablet
6,DM Syrup
7,DM Syrup
8,DM-Plus Tablet
9,DM-X Syrup
10,DMR-CC Syrup
11,DMR-CC Tablet
12,Dm Care 10mg Tablet MD
13,Dm Spas 10mg/250mg Tablet
14,Dmbest 500mg Tablet SR
15,Dmbest TH 1000mg Tablet SR
16,Dmbest TH 1000mg Tablet SR
17,Dmbest-P 7.5mg/500mg Tablet
18,Dmbest-P TH 7.5mg/1000mg Tablet
19,Dmd 200mg Tablet
20,Dmel 150mg Injection
21,Dmentin 10mg Tablet MD
22,Dmentin 5mg Tablet MD
23,Dmeronem 500mg Injection
24,Dmeto 0.1% Nasal Drops
25,Dmfer-XT Syrup
26,Dmfix 100mg Tablet
27,Dmfix 200mg Tablet
28,Dmfix 50mg Syrup
29,Dmfix-CV Tablet
30,Dmfix-O Tablet
31,Dmine 20mg/20mg/5mg Tablet
32,Dmox 500mg Capsule
33,Dmox 500mg Capsule
34,Dmox 500mg Capsule
35,Dmox CV Dry Syrup
36,Dmox-CV 625 Tablet
37,Dmox-Clav Dry Syrup
38,Dmoxin Eye Drop
39,Dmoxy Clav 1000mg/200mg Injection
40,Dmoxy-DC Capsule
41,Dmoxy-DC Capsule
42,Dmp 5 Tablet DT
43,Dmp 5mg Tablet
44,Dmp Oral Suspension
45,Dmp Plus 10 mg/500 mg Tablet
46,Dmp Plus Oral Suspension
47,Dmp Tablet DT
48,Dmr 10mg Tablet
49,Dmr 20mg Tablet
50,Dmr 30mg Tablet
51,Dmr Syrup
52,Dmt 100mg Capsule
53,Dmt Tablet
