,items
0,IG Cold Tablet
1,IG-Pod 100 Dry Syrup
2,IG-Pod 50 Dry Syrup
3,IGNIS 30 MG/40 MG CAPSULE
4,Ig Mox 0.5% Eye Drop
5,IgPL3 Capsule
6,Igalin-SR 75 Tablet
7,Igantet 250IU Injection
8,Igat Eye/Ear Drops
9,Igdec 50mg Injection
10,Igforce 100mg Capsule
11,Igforce 200mg Capsule
12,Iglax Suspension
13,Iglax Tablet
14,Iglim MV 2 mg/500 mg/0.2 mg Tablet
15,Iglim MV Tablet
16,Ignipod 100mg Tablet DT
17,Ignipod 100mg Tablet DT
18,Ignipod 200 Tablet
19,Ignipod 50mg Tablet DT
20,Ignis 30 mg/20 mg Capsule
21,Ignocid Oral Gel Saunf Sugar Free
22,Igodol P 100mg/325mg Tablet
23,Igodol SP Tablet
24,Igot 400mg Tablet
25,Igracef 1000mg Injection
26,Igracef 250mg Injection
27,Igracef CS 1000mg/500mg Injection
28,Igracef S 1000mg/500mg Injection
29,Igrazone 1000mg/500mg Injection
30,Igrazone S 1000mg/500mg Injection
31,Igrazone S 500mg/500mg Injection
32,Igthro 250mg Tablet
33,Igthro 500mg Tablet
34,Igurati 25mg Tablet
35,Igwok Solution for Infusion
