,items
0,AY 100mg Tablet DT
1,AY 250mg Tablet
2,AY 500mg Tablet
3,Ayaneuaron-NT Tablet SR
4,Ayatel 20 Tablet
5,Ayatel 40 Tablet
6,Ayatel Beta 40mg/25mg Tablet
7,Ayatel Beta 40mg/50mg Tablet
8,Ayatel Beta 40mg/50mg Tablet
9,Ayatel H 40mg/12.5mg Tablet
10,Ayatel-AH Tablet
11,Ayatel-CT 40 Tablet
12,Aycin 100mg Injection
13,Aycin 250mg Injection
14,Aycin 500mg Injection
15,Ayeka 500mg/125mg Tablet
16,Ayracef 100mg Tablet DT
17,Ayracef 200mg Tablet DT
18,Ayracef 50mg Dry Syrup
19,Ayracef OZ 200mg/500mg Tablet
20,Ayracef OZ 200mg/500mg Tablet
21,Ayracef-AZ Tablet
22,Ayracet 5mg Tablet
23,Ayracet 5mg Tablet
24,Ayracet M 5mg/10mg Tablet
25,Ayracet M 5mg/10mg Tablet
26,Ayracet-AL Tablet
27,Ayracet-AL Tablet
28,Aysunate 60mg Injection
29,Ayubact 250mg Tablet
30,Ayubact 500mg Tablet
31,Ayucef 500 Tablet
32,Ayucet 500mg Tablet
33,Ayucet 500mg Tablet
34,Ayufen 100mg/325mg Tablet
35,Ayufen Dry Syrup
36,Ayufen P Injection
37,Ayufen R 200mg/20mg Capsule SR
38,Ayufen SP 100mg/325mg/15mg Tablet
39,Ayufen Spas 80mg/100mg Tablet
40,Ayunac MR 250mg/50mg/325mg Tablet
41,Ayupan 40mg Injection
42,Ayupan 40mg Tablet
43,Ayupan D 30mg/40mg Capsule SR
44,Ayutec 150mg Tablet
45,Ayzeecon Eye Ointment
