,items
0,B-29 500mcg Injection
1,B-29 AQ Injection
2,B-Bloc 50mg Tablet
3,B-Cet M 5mg/10mg Tablet
4,B-Cet M Syrup
5,B-Cin 200mg Tablet
6,B-Cin Tablet
7,B-DOX 10mg/10mg Tablet
8,B-Easy 5mg/10mg Tablet
9,B-Easy Nasal Drops
10,B-Fax Ophthalmic Solution
11,B-Floren Eye Drop
12,B-Flox 200mg Tablet
13,B-Flox 50mg Oral Suspension
14,B-Folcin Gel
15,B-Gesic SP Tablet
16,B-KOF Expectorant
17,B-Lanso 30mg Capsule
18,B-Lanso 30mg Capsule
19,B-Loric 100mg Tablet
20,B-Met 25mg Tablet
21,B-Met 50mg Tablet
22,B-Mycin 300 Injection
23,B-Mycin 600 Injection
24,B-Nac 75mg Injection
25,B-Pride 40 Injection
26,B-Prox 40mg Tablet SR
27,B-Stil 16 Tablet
28,B-Stil 24 Tablet
29,B-Stil 8 Tablet
30,B-Straight 16mg Tablet
31,B-Supp Tablet
32,B-Trac 200 Capsule
33,B-VIT 12 Injection
34,B-Zed 400mg Tablet
35,B-Zed Plus 6mg/400mg Tablet
