,items
0,Gcard AM 50mg/5mg Tablet
1,Gcard H 50mg/12.5mg Tablet
2,Gceclo 200mg Tablet SR
3,Gceclo 200mg Tablet SR
4,Gceclo MR 100mg/325mg/250mg Tablet
5,Gceclo P Syrup
6,Gceclo P Tablet
7,Gceclo SP Tablet
8,Gcef 1000mg Injection
9,Gcef 250mg Injection
10,Gcef 500mg Injection
11,Gcef S 1000mg/500mg Injection
12,Gcef S 250mg/125mg Injection
13,Gcef S 500mg/250mg Injection
14,Gcef-CV 625 Tablet
15,Gcet  LM 5mg/10mg Tablet
16,Gcet Cold Tablet
17,Gcet Kid Suspension
18,Gcolate 1mg Tablet
19,Gcolate 2mg Tablet
20,Gcom Eye Drop
21,Gctrol 2.5mg Tablet
