,items
0,CB Max Injection
1,CB-Lin 0.25 Tablet
2,CB-Lin Tablet
3,CB-Tol CR 200 Tablet
4,CB-Tol CR 400 Tablet
5,CB12 Injection
6,Cbact 1gm Injection
7,Cbast 10mg Tablet
8,Cbc Pam 500mg Injection
9,Cbclav Dry Syrup
10,Cbcolin-P Tablet
11,Cbcort 6mg Tablet
12,Cbd 250mg Tablet
13,Cbesta 0.05% Cream
14,Cbesta Cream
15,Cbfix AZ 200mg/250mg Tablet
16,Cbfix CV 200mg/125mg Tablet
17,Cbfix Duo 100mg Dry Syrup
18,Cbfix LB 100mg Tablet
19,Cbfix LB 200mg Tablet
20,Cbfix O 200mg/200mg Tablet
21,Cbflam MR 100mg/325mg/250mg Tablet
22,Cbflam P 100mg/325mg Tablet
23,Cbflam P Syrup
24,Cbflam SP 100mg/325mg/15mg Tablet
25,Cbflam T 100mg/4mg Tablet
26,Cbflox 200 Tablet
27,Cbflox OZ 200mg/500mg Tablet
28,Cbflox OZ 200mg/500mg Tablet
29,Cbfod 200mg Tablet
30,Cbfod 200mg Tablet
31,Cbfod 50mg Dry Syrup
32,Cbfos 4gm Injection
33,Cbfos 4gm Injection
34,Cbime 250mg Tablet
35,Cbime 250mg Tablet
36,Cbime 500 Tablet
37,Cbm 0.5% Eye Drop
38,Cbmc 0.5% Eye Drop
39,Cbmyx 500000units Injection
40,Cbnate NM Cream
41,Cbnim P 100mg/325mg Tablet
42,Cboz 100mg Capsule
43,Cbpan 40mg Injection
44,Cbpan 40mg Tablet
45,Cbpan D 10mg/40mg Tablet
46,Cbpan D 10mg/40mg Tablet
47,Cbpenem 1gm Injection
48,Cbrand Tablet
49,Cbropex-M Tablet SR
50,Cbs L Lotion
51,Cbs gm Cream
52,Cbtaz 1.125gm Injection
53,Cbx 250mg/125mg Tablet
54,Cbx 250mg/125mg Tablet
55,Cbx 500mg/125mg Tablet
56,Cbx Dry Syrup
57,Cbzee B Cream
58,Cbzone 1gm Injection
59,Cbzone 2gm Injection
