,items
0,HY 5  Eye Drop
1,HY 5 Plus Eye Drop
2,HY Gest 250mg Injection
3,HY Gest 500mg Injection
4,HY Ron 100mg Injection
5,HY Ther 150mg Injection
6,HYCLOT 250MG TABLET
7,HYCLOT 500MG TABLET
8,HYDERGINE 1 MG TABLET
9,HYQ 400 Tablet
10,HYSTALIN SYRUP
11,HYTHALTON 100MG TABLET
12,HYTROL 5 MG TABLET
13,HYTROL AM 2.5MG/2.5MG CAPSULE
14,HYTROL AM 5MG/2.5MG CAPSULE
15,HYVISC FORTE  EYE DROPS
16,Hy-Kul Oral Suspension
17,Hyacan 100mg Injection
18,Hyadry 0.1% Eye Drop
19,Hyal Oral Tablet
20,Hyalgan Injection
21,Hyalone Injection
22,Hyalosyn 20mg Injection
23,Hyaluron 200mg Tablet
24,Hyane Eye Drop
25,Hyane Eye Drop
26,Hyarbi 40 Tablet
27,Hyarbi 80mg Tablet
28,Hybet 16mg Tablet
29,Hybet 24mg Tablet
30,Hybet 8mg Tablet
31,Hybreed 20mg Tablet
32,Hybreed 40mg Tablet
33,Hybreed H 12.5mg/20mg Tablet
34,Hybrom 0.09% Eye Drop
35,Hycalm 10mg Tablet
36,Hycalm 20mg Tablet
37,Hycalm Plus Tablet
38,Hycam 20mg Tablet DT
39,Hycamtin 1mg Tablet
40,Hycef 100mg Tablet DT
41,Hycef 200mg Tablet
42,Hycef 50mg Dry Syrup
43,Hycef O 200mg/200mg Tablet
44,Hyceft 250mg Tablet
45,Hyceft 500mg Tablet
46,Hyceft 750mg Injection
47,Hyceft CV 500mg/125mg Tablet
48,Hycemax 500mg Tablet
49,Hycep Injection
50,Hycet 10mg Tablet
51,Hycet LC 5mg Tablet
52,Hycid Gel
53,Hycimox 250mg Capsule
54,Hycimox 500mg Capsule
55,Hycin 150mg Tablet
56,Hycin 50mg Tablet
57,Hycin Oral Suspension
58,Hycin P 50mg Tablet
59,Hycip 250mg Tablet
60,Hycip 500mg Tablet
61,Hycip TZ 200 mg/600 mg Tablet
62,Hyclean TF Cream
63,Hyclo 0.05% Eye Drop
64,Hyclo 0.1% Eye Drop
65,Hyclo-S 50mg/10mg Tablet
66,Hyclocort 4mg Tablet
67,Hyclop 75mg Tablet
68,Hycocef 100mg Tablet DT
69,Hycocef 200mg Tablet DT
70,Hycocef 50mg Dry Syrup
71,Hycolit 5mg Tablet
72,Hycolit M 5mg/10mg Tablet
73,Hycolit M Syrup
74,Hycorlin Injection
75,Hycort 100mg Injection
76,Hycoson 100mg Injection
77,Hycoxia 120mg Tablet
78,Hycoxia 60mg Tablet
79,Hycoxia 90mg Tablet
80,Hycoxia MR 60mg/4mg Tablet
81,Hydab 500mg Capsule
82,Hydase-D 50mg/10mg Tablet
83,Hyddocort 1% Cream
84,Hyde Cream
85,Hyde Solution
86,Hydec 25mg Injection
87,Hydec 50mg Injection
88,Hyden 10 Tablet
89,Hyden 25 Tablet
90,Hydepot 250mg Injection
91,Hydepot 500mg Injection
92,Hydi 4% Cream
93,Hydic Gel
94,Hydic P 50 mg/325 mg/10 mg Tablet
95,Hydil 10mg Syrup
96,Hydil 10mg Tablet
97,Hydil 25mg Tablet
98,Hydime 1000mg Injection
99,Hydime 250mg Injection
100,Hydine 10mg Tablet
101,Hydit 100 Capsule
102,Hydit 200mg Capsule
103,Hydnocar Q10 Tablet
104,Hydo 25mg Tablet
105,Hydol 100mg Injection
106,Hydol 25 Tablet
107,Hydol 650mg Tablet
108,Hydra 10mg Tablet
109,Hydra 25mg Tablet
110,Hydral 100mg Capsule
111,Hydral 10mg Sachet
112,Hydralaze 25mg Tablet
113,Hydralazine Hydrochloride 20mg Injection
114,Hydran 500mg Capsule
115,Hydratil 100mg Capsule
116,Hydrax 10mg Syrup
117,Hydrazide 12.5 Tablet
118,Hydrazide 25 Tablet
119,Hydrea 500mg Capsule
120,Hydride 12.5 Tablet
121,Hydride 25mg Tablet
122,Hydrip Cream
123,Hydrip Plus Cream
124,Hydrip-MT Cream
125,Hydro 100mg Injection
126,Hydrobal 10 Tablet
127,Hydrobal 25mg Tablet
128,Hydrocad 200mg Tablet
129,Hydrocet 5mg Tablet
130,Hydrocet M Kid 2.5mg/4mg Tablet
131,Hydrocet-M Tablet
132,Hydrochem 100 Injection
133,Hydrochem 200 Injection
134,Hydrocl 12.5mg Tablet
135,Hydrocl 25mg Tablet
136,Hydrocort 100mg Injection
137,Hydrocort Injection
138,Hydrocortisone Sodium 100mg Injection
139,Hydrocute 10mg Oral Solution
140,Hydrocute 10mg Tablet
141,Hydrocute 25 Tablet
142,Hydrocute 25 Tablet
143,Hydrodec H 250mg Injection
144,Hydrodec H 500mg Injection
145,Hydroeyes 0.05% Eye Drop
146,Hydroeyes 0.1% Eye Drop
147,Hydroeyes HS Eye Drop
148,Hydrogem 500mg Capsule
149,Hydrogen Peroxide 6% Solution
150,Hydrogen Peroxide 6% Solution
151,Hydrogen Peroxide Solution
152,Hydrogen Peroxide Solution
153,Hydrogen Peroxide Solution
154,Hydrograp 10mg Tablet
155,Hydrograp 25mg Tablet
156,Hydroin 25mg Tablet
157,Hydrol C Eye Ointment
158,Hydrolin 100mg Injection
159,Hydrolub 0.5% Eye Drop
160,Hydromycin-D Eye Ointment
161,Hydromycin-D Eye/Ear Drops
162,Hydronix 10mg Syrup
163,Hydronix 25mg Tablet
164,Hydronol 12.5mg Tablet
165,Hydronol 25 Tablet
166,Hydronum 200mg Tablet
167,Hydropar 10mg Tablet
168,Hydropar 25mg Tablet
169,Hydropin 25mg Tablet
170,Hydroquin 200mg Tablet
171,Hydroquin 400mg Tablet
172,Hydrorez 25mg Tablet
173,Hydrosar Capsule
174,Hydroster Cream
175,Hydrotisone 100mg Injection
176,Hydrous  Eye Drop
177,Hydrovib 100mg Injection
178,Hydrowin 200mg Tablet
179,Hydrowin 25mg Tablet
180,Hydrowin 400mg Tablet
181,Hydrox 10mg Tablet
182,Hydrox 25mg Tablet
183,Hydrox 500mg Capsule
184,Hydrox 6mg Drop
185,Hydrox L 500mg Capsule
186,Hydroxil 10mg Tablet
187,Hydroxil 25mg Tablet
188,Hydroxyl  Mouth Wash
189,Hydroze 10mg Tablet
