,items
0,Kcbist 8mg Tablet
1,Kcef 1000mg Injection
2,Kcef S 1000mg/500mg Injection
3,Kcef S 1000mg/500mg Injection
4,Kcef S 250mg/125mg Injection
5,Kceft 1000mg Injection
6,Kceft S 1000mg/500mg Injection
7,Kcet AB 10mg/5mg/200mg Tablet
8,Kcet M 5mg/10mg Tablet
9,Kcet Tablet
10,Kcet-M Kid Tablet
11,Kcet-M Oral Suspension
12,Kcet-M Tablet
13,Kcflox 200mg Tablet
14,Kchek 15gm Sachet
15,Kcid O Oral Suspension
16,Kcim 100mg Tablet
17,Kcim 200mg Tablet
18,Kcim 50mg Tablet
19,Kcl Injection
20,Kclose 100mg Tablet
21,Kcold Tablet
22,Kcz Shampoo
23,Kcz Soap
