,items
0,SUCON N NASAL DROPS
1,SUCON TABLET
2,SUCRAFIL D SUSPENSION
3,SUCRAFIL D TABLET
4,SUGAMET GP 2 MG TABLET
5,SUGEST SG 100 MG CAPSULE
6,SULATIN 20MG TABLET
7,SULTABEST 375MG TABLET
8,SUMINAT AUTO INJECTION
9,SUMINAT AUTO INJECTION
10,SUMO 75 MG INJECTION
11,SUMO L 125 MG DROP
12,SUMO L DS 250 MG SUSPENSION
13,SUMO MR TABLET
14,SUOX 300MG TABLET
15,SUOX 450MG TABLET
16,SUPANAC 50MG TABLET
17,SUPERQUIN 600 MG TABLET
18,SUPRIMOX 250MG/250MG CAPSULE
19,SUPRIMOX KID 125 MG/125 MG TABLET
20,SURFAZ DUSTING POWDER
21,SUXILAN 40MG TABLET SR
