,items
0,Xcaber Lotion
1,Xcaber Soap
2,Xcam 20mg Tablet DT
3,Xcam Injection
4,Xcef 100mg Tablet DT
5,Xcef 100mg Tablet DT
6,Xcef 200mg Tablet
7,Xcef 200mg Tablet
8,Xcef 50mg Dry Syrup
9,Xceft 100mg/500mg Tablet
10,Xceft 200  Tablet
11,Xceft AX 200mg/60mg Tablet
12,Xceft LB 100mg Tablet
13,Xceft LB 50mg Tablet DT
14,Xcerin GM 750mg/50mg/250mg Tablet
15,Xcid D 30mg/20mg Capsule SR
16,Xcid L 75mg/20mg Capsule SR
17,Xcid O Syrup
18,Xcid Syrup
19,Xcin 200 Tablet
20,Xcin Gel
21,Xcin OR 200mg/500mg Tablet
22,Xcip 500mg Tablet
23,Xcipred 100mg/325mg Tablet
24,Xcipred SP 100mg/325mg/15mg Tablet
25,Xcipred Syrup
26,Xcipro 500mg Solution
27,Xcirab D 30mg/20mg Capsule SR
28,Xciti 500mg Tablet
29,Xciti P 500mg/800mg Tablet
30,Xcizol 40mg Injection
31,Xclav 500mg/125mg Tablet
32,Xclav 625 Tablet
33,Xclav DS Dry Syrup
34,Xclav DS Oral Suspension
35,Xclav Duo Dry Syrup
36,Xclav LB 625 Tablet
37,Xclav Oral Suspension Strawberry
38,Xcure D Syrup
39,Xcure M 5mg/10mg Tablet
40,Xcure Syrup
