,items
0,TG 50mg Injection
1,TG Act 10 Tablet
2,TG Act 5mg Tablet
3,TG Bro Syrup
4,TG Cef 1000mg Injection
5,TG Cef 125mg Injection
6,TG Cef 250mg Injection
7,TG Cef 500mg Injection
8,TG Cef S 1000 mg/500 mg Injection
9,TG Cef S 1000 mg/500 mg Injection
10,TG Cef S 250 mg/125 mg Injection
11,TG Cef S 500 mg/250 mg Injection
12,TG Chek 160mg Tablet
13,TG Fit 160mg Tablet
14,TG Goal 145 Tablet
15,TG Goal 160mg Tablet
16,TG Hex Syrup
17,TG Rose 10mg Tablet
18,TG Rose 20mg Tablet
19,TG Rose CV 10mg/75mg Capsule
20,TG Rose Gold 75mg/10mg/75mg Capsule
21,TG Rose Gold 75mg/20mg/75mg Capsule
22,TG-Bact Injection
23,TG-Tor 10 Tablet
24,TG-Tor 10 Tablet
25,TG-Tor 20 Tablet
26,TG-Tor 20 Tablet
27,TG-Tor 40 Tablet
28,TG-Tor 5 Tablet
29,TG-Tor 80 Tablet
30,TG-Tor EZ Tablet
31,TG-Tor F 160 Tablet
32,TGR Tablet
