,items
0,Pg Maxx 75mg Tablet
1,Pg Safe 200mg Tablet
2,Pgab M 750mcg/75mg Tablet
3,Pgaba M 750mcg/75mg Capsule
4,Pgad Capsule
5,Pgad Capsule SR
6,Pgad-NT Tablet SR
7,Pgalin M 750mcg/75mg Capsule
8,Pgan Plus Suspension
9,Pgb 12 Capsule
10,Pgdol M 1500mcg/75mg Tablet SR
11,Pgfast 500mg Injection
12,Pgi 100mg/325mg Tablet
13,Pgi Gel
14,Pgi Junior 100 mg/125 mg Tablet
15,Pgimet M 2mg/500mg Tablet SR
16,Pgl-M 75  Capsule
17,Pglit 15mg Tablet
18,Pgm 2 Tablet SR
19,Pgmec 1500mcg/75mg Capsule
20,Pgnor 75mg/10mg Tablet
21,Pgron 100mg Injection
22,Pgron 100mg Tablet
23,Pgron 200mg Injection
24,Pgron 200mg Tablet
25,Pgron 300mg Tablet SR
26,Pgsmal 15mg Tablet
27,Pgsure 200mg Soft Gelatin Capsule
28,Pgsure 200mg Soft Gelatin Capsule
29,Pgt-200 SR Tablet
30,Pgt-200 SR Tablet
31,Pgton 200mg Tablet SR
32,Pgton 300mg Tablet SR
33,Pgtrip-M Tablet SR
