,items
0,Pz 40mg Injection
1,Pz 40mg Tablet
2,Pz D 10mg/20mg Tablet
3,Pza Ciba 1000mg Tablet
4,Pza Ciba 250mg Tablet DT
5,Pza Ciba 250mg Tablet DT
6,Pza Ciba 250mg Tablet DT
7,Pza Ciba 500mg Tablet
8,Pza Ciba 750mg Tablet
9,Pzix 40mg Tablet
10,Pzix D 10mg/20mg Tablet
11,Pzn 500mg Tablet
12,Pzn 750mg Tablet
13,Pzocin 30mg Injection
14,Pzol 40mg Tablet
15,Pzol D 30mg/40mg Capsule SR
16,Pzol-D 10mg/40mg Tablet
17,Pzole 40mg Injection
18,Pzole 40mg Tablet
19,Pzole 40mg Tablet
20,Pzole D 10mg/40mg Tablet
21,Pzole D 4mg/10mg Capsule
22,Pzoleskora 40mg Tablet
23,Pzolom 20mg Capsule
24,Pzolom D 10mg/20mg Capsule SR
25,Pzone 15mg Tablet
26,Pzone 15mg Tablet
27,Pzone 30mg Tablet
28,Pzone M 15 mg/500 mg Tablet
29,Pzone M 15 mg/500 mg Tablet
30,Pzostar 40mg Injection
31,Pzoy-D 10mg/40mg Tablet
32,Pzvio 30mg Tablet
