,items
0,Ukacin 500mg Injection
1,Uket 30mg Injection
2,Uket LS Eye Drop
3,Ukocin 100mg Injection
4,Ukocin 250mg Injection
5,Ukocin 500mg Injection
6,Ukocin 500mg Injection
7,Ukocin 500mg Tablet
8,Ukocin 500mg Tablet
9,Ukocort 6mg Tablet
10,Ukocyp Oral Drops
11,Ukocyp Syrup
12,Ukocyp Syrup
13,Ukomef-P Oral Suspension
14,Ukorelax Laxative
15,Ukoric 100 Tablet
16,Ukoric 300 Tablet
17,Ukospas-DV Tablet
18,Ukotel 40H Tablet
19,Ukotel 40mg Tablet
20,Ukotel 80 Tablet
21,Ukotel 80H Tablet
22,Ukotel-A Tablet
23,Ukrolic Tablet
