,items
0,H 2 A 150mg Tablet
1,H 2 T-Active Injection
2,H Bigg 100IU Injection
3,H Cef 250mg Tablet
4,H Cef 500mg Tablet
5,H Cobal 1500mcg Injection
6,H Codex Syrup
7,H Cold Syrup
8,H Cort 100mg Injection
9,H Drill Syrup
10,H Kodex Syrup
11,H Lor 10mg Tablet
12,H Norm 10mg/10mg Tablet
13,H Parin 20mg Injection
14,H Parin 40mg Injection
15,H Parin 60mg Injection
16,H Prolong 500mg Injection
17,H R T 100mg Tablet
18,H Rax 10mg Tablet
19,H Rax 25mg Tablet
20,H Stat 250mg Injection
21,H Stat 250mg Tablet
22,H Stat 500mg Tablet
