,items
0,Us 300mg Tablet
1,Usafe 500mg/500mg Injection
2,Usafe SB Forte 1000mg/500mg Injection
3,Usal LS Drops
4,Usal LS Expectorant
5,Usal LS Plus Syrup
6,Usal Syrup
7,Usecef 1500mg Injection
8,Usecef 750mg Injection
9,Usee 10mg Tablet
10,Useep 250mg Tablet
11,Useep 500mg Tablet
12,Useflox 200mg Tablet
13,Useflox 200mg Tablet
14,Useflox OZ 200mg/500mg Tablet
15,Usen-DR 90mg/48mg/100mg Tablet
16,Usibon 150 Tablet
17,Usibon 300 Tablet
18,Uside 100mg Tablet
19,Uside 50mg Tablet
20,Usinacin 5 Tablet
21,Usit Gel
22,Usodic 300mg Tablet
23,Usotin 10mg Tablet
24,Uspar 200mg Tablet
25,Uspar 5gm Injection
26,Usral 200mg Tablet
27,Usroliv 300mg Tablet
28,Ustat 10mg Tablet
29,Ustat 5mg Tablet
30,Ustat F Tablet
