,items
0,Ubadol-SP Tablet
1,Ubcam 20mg Tablet
2,Ubcef 1000mg Injection
3,Ubcef 250mg Injection
4,Ubcef 500mg Injection
5,Ubcef 500mg Injection
6,Ubchol Tablet
7,Ubdil Expectorant
8,Uber 100 Tablet DT
9,Uber 100 Tablet DT
10,Uber 200 Oral Suspension
11,Uber 250mg Tablet
12,Uber 500mg Tablet
13,Ubeta 16mg Tablet
14,Ubexa 40 Tablet
15,Ubexa 80 Tablet
16,Ubiall-Plus Capsule
17,Ubicam 20mg Tablet
18,Ubicar Cream
19,Ubicar Tablet
20,Ubicharge 100mg Tablet
21,Ubicharge Tablet
22,Ubidine O Ointment
23,Ubil AR Tablet
24,Ubil Tablet
25,Ubiline 600mg Tablet
26,Ubimarc LC Tablet
27,Ubimax 0.4mg Tablet
28,Ubimine IQ Injection
29,Ubipar 650mg Tablet
30,Ubiphene 100 Tablet
31,Ubiphene 50 Tablet
32,Ubiphene N 100mg Capsule
33,Ubiphene Tablet
34,Ubiron 300mg Tablet ER
35,Ubitdol 100mg Tablet SR
36,Ubitdol 50mg Tablet
37,Ubitdol Forte 50mg/500mg Tablet
38,Ubitdon 2.0mg Tablet
39,Ubitel 40mg Tablet
40,Ubitel AM 40mg/5mg Tablet
41,Ubitel AM 40mg/5mg Tablet
42,Ubitel H 40mg/12.5mg Tablet
43,Ubitgat 400mg Tablet
44,Ubitlor 10mg Tablet
45,Ubitmox CL 500mg/125mg Tablet
46,Ubitpam 0.50mg Tablet
47,Ubitset 4mg Tablet
48,Ubitset 4mg Tablet
49,Ubittor 800mg Tablet
50,Ubitwell 40mg Tablet
51,Ubivion 300 Softgel Capsule
52,Ubizim 500mg Tablet
53,Ubnate 60mg Injection
54,Ubnate 60mg Injection
55,Ubostat 40mg Tablet
56,Ubostat 80mg Tablet
57,Ubrox LS Syrup
58,Ubxin 250mg Tablet DT
59,Ubzim 250mg Tablet
60,Ubzim 500mg Tablet
